"Location Properties"
"Location Name = PT-01a"
"Location ID = 40149276-c4b4-55cb-b871-1ed95c0dce2f"
""
"Report Properties"
"Start Time = 2023-11-07 08:00:00.061"
"Duration = 07:13:16"
"Readings = 5200"
"Time Offset = -08:00:00"
""
"Instrument Properties"
"Device Model = Level TROLL 700"
"Device SN = 828109"
"Device Firmware = 3.06"
""
"Log Properties"
"Log Name = PT-01a_SDT_PT-01a"
"Log Type = Fast Linear"
"Log File Number = 8"
"Log ID = ba1d3615-d724-5bb5-ab96-d691b60256b5"
"Interval = 00:00:05"
""
""
"Date Time","Pressure (psi) (828109)","Temperature (°C) (828109)","Depth (ft) (828109)"
"2023-11-07 08:24:05.062","21.769152","21.678238","50.264297"
"2023-11-07 08:24:10.062","21.752935","21.66455","50.226852"
"2023-11-07 08:24:15.062","21.753633","21.6559","50.228466"
"2023-11-07 08:24:20.062","21.762806","21.678955","50.249645"
"2023-11-07 08:24:25.062","21.747763","21.643646","50.214912"
"2023-11-07 08:24:30.062","21.750967","21.660934","50.22231"
"2023-11-07 08:24:35.062","21.749979","21.6595","50.220028"
"2023-11-07 08:24:40.062","21.759417","21.681122","50.241817"
"2023-11-07 08:24:45.062","21.749933","21.65445","50.21992"
"2023-11-07 08:24:50.062","21.748293","21.686172","50.216133"
"2023-11-07 08:24:55.062","21.761019","21.655182","50.24552"
"2023-11-07 08:25:00.062","21.761572","21.674637","50.246796"
"2023-11-07 08:25:05.062","21.750418","21.652298","50.22104"
"2023-11-07 08:25:10.062","21.759535","21.676804","50.242092"
"2023-11-07 08:25:15.062","21.749025","21.678955","50.217827"
"2023-11-07 08:25:20.062","21.765747","21.665985","50.256435"
"2023-11-07 08:25:25.062","21.75909","21.65445","50.241066"
"2023-11-07 08:25:30.062","21.749979","21.668869","50.220028"
"2023-11-07 08:25:35.062","21.758999","21.671036","50.240852"
"2023-11-07 08:25:40.062","21.763248","21.663834","50.250664"
"2023-11-07 08:25:45.062","21.761019","21.671753","50.24552"
"2023-11-07 08:25:50.062","21.74875","21.680405","50.217194"
"2023-11-07 08:25:55.062","21.7531","21.656616","50.227234"
"2023-11-07 08:26:00.062","21.746391","21.680405","50.211746"
"2023-11-07 08:26:05.062","21.746717","21.666702","50.212494"
"2023-11-07 08:26:10.062","21.758553","21.676086","50.239822"
"2023-11-07 08:26:15.062","21.758999","21.674637","50.240852"
"2023-11-07 08:26:20.062","21.744051","21.665985","50.20634"
"2023-11-07 08:26:25.062","21.756014","21.67247","50.233963"
"2023-11-07 08:26:30.062","21.757765","21.666702","50.238007"
"2023-11-07 08:26:35.062","21.764128","21.653732","50.252697"
"2023-11-07 08:26:40.062","21.745018","21.666702","50.208572"
"2023-11-07 08:26:45.062","21.751867","21.650848","50.22439"
"2023-11-07 08:26:50.062","21.753494","21.658783","50.22814"
"2023-11-07 08:26:55.062","21.760145","21.669586","50.243504"
"2023-11-07 08:27:00.062","21.747435","21.6595","50.214153"
"2023-11-07 08:27:05.062","21.748451","21.686172","50.2165"
"2023-11-07 08:27:10.062","21.747334","21.662384","50.21392"
"2023-11-07 08:27:15.062","21.753332","21.67392","50.22777"
"2023-11-07 08:27:20.062","21.744795","21.652298","50.208057"
"2023-11-07 08:27:25.062","21.753332","21.671753","50.22777"
"2023-11-07 08:27:30.062","21.7613","21.66742","50.246166"
"2023-11-07 08:27:35.062","21.751867","21.6595","50.22439"
"2023-11-07 08:27:40.062","21.745672","21.653015","50.210083"
"2023-11-07 08:27:45.062","21.747208","21.669586","50.213627"
"2023-11-07 08:27:50.062","21.752134","21.658783","50.225006"
"2023-11-07 08:27:55.062","21.74862","21.65445","50.216885"
"2023-11-07 08:28:00.062","21.749237","21.683289","50.218315"
"2023-11-07 08:28:05.062","21.757742","21.666702","50.237953"
"2023-11-07 08:28:10.062","21.753798","21.689056","50.228844"
"2023-11-07 08:28:15.062","21.756783","21.673187","50.235737"
"2023-11-07 08:28:20.062","21.75823","21.67752","50.239082"
"2023-11-07 08:28:25.062","21.74068","21.66742","50.19856"
"2023-11-07 08:28:30.062","21.751406","21.689056","50.22332"
"2023-11-07 08:28:35.062","21.75672","21.663101","50.235588"
"2023-11-07 08:28:40.062","21.755148","21.653732","50.23196"
"2023-11-07 08:28:45.062","21.763573","21.668869","50.25141"
"2023-11-07 08:28:50.062","21.766073","21.668152","50.257187"
"2023-11-07 08:28:55.062","21.751015","21.650131","50.222416"
"2023-11-07 08:29:00.062","21.758095","21.67247","50.238766"
"2023-11-07 08:29:05.062","21.75129","21.67537","50.223053"
"2023-11-07 08:29:10.062","21.755445","21.660217","50.232647"
"2023-11-07 08:29:16.062","21.755865","21.67752","50.23362"
"2023-11-07 08:29:20.062","21.742619","21.678955","50.203033"
"2023-11-07 08:29:25.062","21.752195","21.676804","50.225147"
"2023-11-07 08:29:30.062","21.760744","21.658066","50.24488"
"2023-11-07 08:29:35.062","21.74389","21.658783","50.20597"
"2023-11-07 08:29:40.062","21.761894","21.678238","50.24754"
"2023-11-07 08:29:45.062","21.75203","21.660217","50.224762"
"2023-11-07 08:29:50.062","21.751732","21.6595","50.224075"
"2023-11-07 08:29:55.062","21.761133","21.658066","50.245785"
"2023-11-07 08:30:00.062","21.74862","21.665985","50.216885"
"2023-11-07 08:30:05.062","21.756344","21.663101","50.234722"
"2023-11-07 08:30:10.062","21.757364","21.66742","50.23708"
"2023-11-07 08:30:15.062","21.756014","21.681122","50.233963"
